state_id,z,symbol,charge,electron_count,configuration,ground_level,multiplicity,spin_2s,state_category,state_role,physical_status,state_source,source_table,nist_ie_provenance,rule_reason,notes
Hg_qp1_mult2_nist,80,Hg,1,79,[Xe] 4f14 5d10 6s1,2S1/2,2,1,nist_reference,reference,experimental_or_evaluated,nist_gsie,source/nist_gsie/nist_neutral_cation_states.csv,evaluated,,
Hg_qp2_mult1_nist,80,Hg,2,78,[Xe] 4f14 5d10,1S0,1,0,nist_reference,reference,experimental_or_evaluated,nist_gsie,source/nist_gsie/nist_neutral_cation_states.csv,evaluated,,
Hg_qp3_mult2_nist,80,Hg,3,77,[Xe] 4f14 5d9,2D5/2,2,1,nist_reference,reference,experimental_or_evaluated,nist_gsie,source/nist_gsie/nist_neutral_cation_states.csv,evaluated,,
Tl_qm2_mult4_formal,81,Tl,-2,83,[Hg] 6p3,,4,3,formal_anion_reference,formal_multianion,not_claimed,formal_rule,curated/formal_atoms_ions.csv,,p_block_formal_dianion_policy,Formal stockholder/Hirshfeld-I reference for p-block dianion coverage; not a stable isolated atomic anion claim.
Tl_qm1_mult3_ning2022,81,Tl,-1,82,[Xe] 4f14 5d10 6s2 6p2,3P0,3,2,ning2022_monoanion_reference,bound_experimental,experimental_or_evaluated,ning2022,source/ning2022/ning2022_monoanions.csv,,,
Tl_q0_mult2_nist,81,Tl,0,81,[Hg] 6p1,2P°1/2,2,1,nist_reference,reference,experimental_or_evaluated,nist_gsie,source/nist_gsie/nist_neutral_cation_states.csv,evaluated,,
Tl_qp1_mult1_nist,81,Tl,1,80,[Xe] 4f14 5d10 6s2,1S0,1,0,nist_reference,reference,experimental_or_evaluated,nist_gsie,source/nist_gsie/nist_neutral_cation_states.csv,evaluated,,
Tl_qp2_mult2_nist,81,Tl,2,79,[Xe] 4f14 5d10 6s1,2S1/2,2,1,nist_reference,reference,experimental_or_evaluated,nist_gsie,source/nist_gsie/nist_neutral_cation_states.csv,evaluated,,
Tl_qp3_mult1_nist,81,Tl,3,78,[Xe] 4f14 5d10,1S0,1,0,nist_reference,reference,experimental_or_evaluated,nist_gsie,source/nist_gsie/nist_neutral_cation_states.csv,evaluated,,
Pb_qm2_mult3_formal,82,Pb,-2,84,[Hg] 6p4,,3,2,formal_anion_reference,formal_multianion,not_claimed,formal_rule,curated/formal_atoms_ions.csv,,p_block_formal_dianion_policy,Formal stockholder/Hirshfeld-I reference for p-block dianion coverage; not a stable isolated atomic anion claim.
Pb_qm1_mult4_ning2022,82,Pb,-1,83,[Xe] 4f14 5d10 6s2 6p3,4S3/2,4,3,ning2022_monoanion_reference,bound_experimental,experimental_or_evaluated,ning2022,source/ning2022/ning2022_monoanions.csv,,,
Pb_q0_mult3_nist,82,Pb,0,82,[Hg] 6p2,"(1/2,1/2)0",3,2,nist_reference,reference,experimental_or_evaluated,nist_gsie,source/nist_gsie/nist_neutral_cation_states.csv,evaluated,,
Pb_qp1_mult2_nist,82,Pb,1,81,[Hg] 6p1,2P°1/2,2,1,nist_reference,reference,experimental_or_evaluated,nist_gsie,source/nist_gsie/nist_neutral_cation_states.csv,evaluated,,
Pb_qp2_mult1_nist,82,Pb,2,80,[Xe] 4f14 5d10 6s2,1S0,1,0,nist_reference,reference,experimental_or_evaluated,nist_gsie,source/nist_gsie/nist_neutral_cation_states.csv,evaluated,,
Pb_qp3_mult2_nist,82,Pb,3,79,[Xe] 4f14 5d10 6s1,2S1/2,2,1,nist_reference,reference,experimental_or_evaluated,nist_gsie,source/nist_gsie/nist_neutral_cation_states.csv,evaluated,,
Bi_qm3_mult1_formal,83,Bi,-3,86,[Hg] 6p6,,1,0,formal_anion_reference,formal_multianion,not_claimed,formal_rule,curated/formal_atoms_ions.csv,,carbon_pnictogen_formal_trianion_policy,Formal stockholder/Hirshfeld-I reference for carbon/pnictogen trianion coverage; not a stable isolated atomic anion claim.
Bi_qm2_mult2_formal,83,Bi,-2,85,[Hg] 6p5,,2,1,formal_anion_reference,formal_multianion,not_claimed,formal_rule,curated/formal_atoms_ions.csv,,p_block_formal_dianion_policy,Formal stockholder/Hirshfeld-I reference for p-block dianion coverage; not a stable isolated atomic anion claim.
Bi_qm1_mult3_ning2022,83,Bi,-1,84,[Xe] 4f14 5d10 6s2 6p4,3P2,3,2,ning2022_monoanion_reference,bound_experimental,experimental_or_evaluated,ning2022,source/ning2022/ning2022_monoanions.csv,,,
Bi_q0_mult4_nist,83,Bi,0,83,[Hg] 6p3,4S°3/2,4,3,nist_reference,reference,experimental_or_evaluated,nist_gsie,source/nist_gsie/nist_neutral_cation_states.csv,evaluated,,
Bi_qp1_mult3_nist,83,Bi,1,82,[Hg] 6p2,3P0,3,2,nist_reference,reference,experimental_or_evaluated,nist_gsie,source/nist_gsie/nist_neutral_cation_states.csv,evaluated,,
Bi_qp2_mult2_nist,83,Bi,2,81,[Hg] 6p1,2P°1/2,2,1,nist_reference,reference,experimental_or_evaluated,nist_gsie,source/nist_gsie/nist_neutral_cation_states.csv,evaluated,,
Bi_qp3_mult1_nist,83,Bi,3,80,[Xe] 4f14 5d10 6s2,1S0,1,0,nist_reference,reference,experimental_or_evaluated,nist_gsie,source/nist_gsie/nist_neutral_cation_states.csv,evaluated,,
Po_qm2_mult1_formal,84,Po,-2,86,[Hg] 6p6,,1,0,formal_anion_reference,formal_multianion,not_claimed,formal_rule,curated/formal_atoms_ions.csv,,p_block_formal_dianion_policy,Formal stockholder/Hirshfeld-I reference for p-block dianion coverage; not a stable isolated atomic anion claim.
Po_qm1_mult2_formal,84,Po,-1,85,[Xe] 4f14 5d10 6s2 6p5,,2,1,formal_anion_reference,formal_monoanion,not_claimed,manual_curated,curated/formal_atoms_ions.csv,,review_theory_only_but_required_by_policy,"Ning-Lu row is theory-only or limit-based; included as a formal monoanion reference, not as a physical/reference monoanion. | Formal stockholder/Hirshfeld-I reference; not a claim of a stable isolated atomic anion."
Po_q0_mult3_nist,84,Po,0,84,[Hg] 6p4,3P2,3,2,nist_reference,reference,experimental_or_evaluated,nist_gsie,source/nist_gsie/nist_neutral_cation_states.csv,evaluated,,
Po_qp1_mult4_nist,84,Po,1,83,[Hg] 6p3,4S°3/2,4,3,nist_reference,reference_uncertain,experimental_or_evaluated,nist_gsie,source/nist_gsie/nist_neutral_cation_states.csv,semiempirical,,
Po_qp2_mult3_nist,84,Po,2,82,[Hg] 6p2,3P0,3,2,nist_reference,reference_uncertain,experimental_or_evaluated,nist_gsie,source/nist_gsie/nist_neutral_cation_states.csv,semiempirical,,
Po_qp3_mult2_nist,84,Po,3,81,[Hg] 6p1,2P°1/2,2,1,nist_reference,reference_uncertain,experimental_or_evaluated,nist_gsie,source/nist_gsie/nist_neutral_cation_states.csv,theoretical,,
At_qm1_mult1_ning2022,85,At,-1,86,[Xe] 4f14 5d10 6s2 6p6,1S0,1,0,ning2022_monoanion_reference,bound_experimental,experimental_or_evaluated,ning2022,source/ning2022/ning2022_monoanions.csv,,,
At_q0_mult2_nist,85,At,0,85,[Hg] 6p5,2P°3/2,2,1,nist_reference,reference,experimental_or_evaluated,nist_gsie,source/nist_gsie/nist_neutral_cation_states.csv,evaluated,,
At_qp1_mult3_nist,85,At,1,84,[Hg] 6p4,3P2,3,2,nist_reference,reference_uncertain,experimental_or_evaluated,nist_gsie,source/nist_gsie/nist_neutral_cation_states.csv,semiempirical,,
At_qp2_mult4_nist,85,At,2,83,[Hg] 6p3,4S°3/2,4,3,nist_reference,reference_uncertain,experimental_or_evaluated,nist_gsie,source/nist_gsie/nist_neutral_cation_states.csv,semiempirical,,
At_qp3_mult3_nist,85,At,3,82,[Hg] 6p2,3P0,3,2,nist_reference,reference_uncertain,experimental_or_evaluated,nist_gsie,source/nist_gsie/nist_neutral_cation_states.csv,semiempirical,,
Rn_q0_mult1_nist,86,Rn,0,86,[Hg] 6p6,1S0,1,0,nist_reference,reference,experimental_or_evaluated,nist_gsie,source/nist_gsie/nist_neutral_cation_states.csv,evaluated,,
Rn_qp1_mult2_nist,86,Rn,1,85,[Hg] 6p5,2P°3/2,2,1,nist_reference,reference_uncertain,experimental_or_evaluated,nist_gsie,source/nist_gsie/nist_neutral_cation_states.csv,theoretical,,
Rn_qp2_mult3_nist,86,Rn,2,84,[Hg] 6p4,3P2,3,2,nist_reference,reference_uncertain,experimental_or_evaluated,nist_gsie,source/nist_gsie/nist_neutral_cation_states.csv,semiempirical,,
Rn_qp3_mult4_nist,86,Rn,3,83,[Hg] 6p3,4S°3/2,4,3,nist_reference,reference_uncertain,experimental_or_evaluated,nist_gsie,source/nist_gsie/nist_neutral_cation_states.csv,theoretical,,
Fr_q0_mult2_nist,87,Fr,0,87,[Rn] 7s1,2S1/2,2,1,nist_reference,reference,experimental_or_evaluated,nist_gsie,source/nist_gsie/nist_neutral_cation_states.csv,evaluated,,
Fr_qp1_mult1_nist,87,Fr,1,86,[Hg] 6p6,1S0,1,0,nist_reference,reference_uncertain,experimental_or_evaluated,nist_gsie,source/nist_gsie/nist_neutral_cation_states.csv,semiempirical,,
Ra_q0_mult1_nist,88,Ra,0,88,[Rn] 7s2,1S0,1,0,nist_reference,reference,experimental_or_evaluated,nist_gsie,source/nist_gsie/nist_neutral_cation_states.csv,evaluated,,
Ra_qp1_mult2_nist,88,Ra,1,87,[Rn] 7s1,2S1/2,2,1,nist_reference,reference,experimental_or_evaluated,nist_gsie,source/nist_gsie/nist_neutral_cation_states.csv,evaluated,,
Ra_qp2_mult1_nist,88,Ra,2,86,[Hg] 6p6,1S0,1,0,nist_reference,reference_uncertain,experimental_or_evaluated,nist_gsie,source/nist_gsie/nist_neutral_cation_states.csv,theoretical,,
Ac_q0_mult2_nist,89,Ac,0,89,[Rn] 6d1 7s2,2D3/2,2,1,nist_reference,reference,experimental_or_evaluated,nist_gsie,source/nist_gsie/nist_neutral_cation_states.csv,evaluated,,
Ac_qp1_mult1_nist,89,Ac,1,88,[Rn] 7s2,1S0,1,0,nist_reference,reference_uncertain,experimental_or_evaluated,nist_gsie,source/nist_gsie/nist_neutral_cation_states.csv,semiempirical,,
Ac_qp2_mult2_nist,89,Ac,2,87,[Rn] 7s1,2S1/2,2,1,nist_reference,reference_uncertain,experimental_or_evaluated,nist_gsie,source/nist_gsie/nist_neutral_cation_states.csv,semiempirical,,
Ac_qp3_mult1_nist,89,Ac,3,86,[Hg] 6p6,1S0,1,0,nist_reference,reference_uncertain,experimental_or_evaluated,nist_gsie,source/nist_gsie/nist_neutral_cation_states.csv,semiempirical,,
Th_q0_mult3_nist,90,Th,0,90,[Rn] 6d2 7s2,3F2,3,2,nist_reference,reference,experimental_or_evaluated,nist_gsie,source/nist_gsie/nist_neutral_cation_states.csv,evaluated,,
Th_qp1_mult2_nist,90,Th,1,89,[Rn] 6d1 7s2,2D3/2,2,1,nist_reference,reference,experimental_or_evaluated,nist_gsie,source/nist_gsie/nist_neutral_cation_states.csv,evaluated,,
Th_qp2_mult3_nist,90,Th,2,88,[Rn] 5f1 6d1,3H°4,3,2,nist_reference,reference_uncertain,experimental_or_evaluated,nist_gsie,source/nist_gsie/nist_neutral_cation_states.csv,semiempirical,,
Th_qp3_mult2_nist,90,Th,3,87,[Rn] 5f1,2F°5/2,2,1,nist_reference,reference,experimental_or_evaluated,nist_gsie,source/nist_gsie/nist_neutral_cation_states.csv,evaluated,,
Pa_q0_mult4_nist,91,Pa,0,91,[Rn] 5f2 6d1 7s2,4K11/2,4,3,nist_reference,reference,experimental_or_evaluated,nist_gsie,source/nist_gsie/nist_neutral_cation_states.csv,semiempirical,,
Pa_qp1_mult3_nist,91,Pa,1,90,[Rn] 5f2 7s2,3H4,3,2,nist_reference,reference_uncertain,experimental_or_evaluated,nist_gsie,source/nist_gsie/nist_neutral_cation_states.csv,semiempirical,,
Pa_qp2_mult4_nist,91,Pa,2,89,[Rn] 5f2 6d1,4I11/2,4,3,nist_reference,reference_uncertain,experimental_or_evaluated,nist_gsie,source/nist_gsie/nist_neutral_cation_states.csv,semiempirical,,
Pa_qp3_mult3_nist,91,Pa,3,88,[Rn] 5f2,3H4,3,2,nist_reference,reference_uncertain,experimental_or_evaluated,nist_gsie,source/nist_gsie/nist_neutral_cation_states.csv,semiempirical,,
U_q0_mult5_nist,92,U,0,92,[Rn] 5f3 6d1 7s2,5L°6,5,4,nist_reference,reference,experimental_or_evaluated,nist_gsie,source/nist_gsie/nist_neutral_cation_states.csv,evaluated,,
U_qp1_mult4_nist,92,U,1,91,[Rn] 5f3 7s2,4I°9/2,4,3,nist_reference,reference,experimental_or_evaluated,nist_gsie,source/nist_gsie/nist_neutral_cation_states.csv,evaluated,,
U_qp2_mult5_nist,92,U,2,90,[Rn] 5f4,5I4,5,4,nist_reference,reference,experimental_or_evaluated,nist_gsie,source/nist_gsie/nist_neutral_cation_states.csv,evaluated,,
U_qp3_mult4_nist,92,U,3,89,[Rn] 5f3,4I°9/2,4,3,nist_reference,reference,experimental_or_evaluated,nist_gsie,source/nist_gsie/nist_neutral_cation_states.csv,evaluated,,
Np_q0_mult6_nist,93,Np,0,93,[Rn] 5f4 6d1 7s2,6L11/2,6,5,nist_reference,reference,experimental_or_evaluated,nist_gsie,source/nist_gsie/nist_neutral_cation_states.csv,evaluated,,
Np_qp1_mult7_nist,93,Np,1,92,[Rn] 5f4 6d1 7s1,7L5,7,6,nist_reference,reference_uncertain,experimental_or_evaluated,nist_gsie,source/nist_gsie/nist_neutral_cation_states.csv,semiempirical,,
Np_qp2_mult6_nist,93,Np,2,91,[Rn] 5f5,6H°5/2,6,5,nist_reference,reference_uncertain,experimental_or_evaluated,nist_gsie,source/nist_gsie/nist_neutral_cation_states.csv,semiempirical,,
Np_qp3_mult5_nist,93,Np,3,90,[Rn] 5f4,5I4,5,4,nist_reference,reference_uncertain,experimental_or_evaluated,nist_gsie,source/nist_gsie/nist_neutral_cation_states.csv,semiempirical,,
Pu_q0_mult7_nist,94,Pu,0,94,[Rn] 5f6 7s2,7F0,7,6,nist_reference,reference,experimental_or_evaluated,nist_gsie,source/nist_gsie/nist_neutral_cation_states.csv,evaluated,,
Pu_qp1_mult8_nist,94,Pu,1,93,[Rn] 5f6 7s1,8F1/2,8,7,nist_reference,reference_uncertain,experimental_or_evaluated,nist_gsie,source/nist_gsie/nist_neutral_cation_states.csv,semiempirical,,
Pu_qp2_mult7_nist,94,Pu,2,92,[Rn] 5f6,7F0,7,6,nist_reference,reference_uncertain,experimental_or_evaluated,nist_gsie,source/nist_gsie/nist_neutral_cation_states.csv,semiempirical,,
Pu_qp3_mult6_nist,94,Pu,3,91,[Rn] 5f5,6H°5/2,6,5,nist_reference,reference_uncertain,experimental_or_evaluated,nist_gsie,source/nist_gsie/nist_neutral_cation_states.csv,semiempirical,,
Am_q0_mult8_nist,95,Am,0,95,[Rn] 5f7 7s2,8S°7/2,8,7,nist_reference,reference,experimental_or_evaluated,nist_gsie,source/nist_gsie/nist_neutral_cation_states.csv,evaluated,,
Am_qp1_mult9_nist,95,Am,1,94,[Rn] 5f7 7s1,9S°4,9,8,nist_reference,reference_uncertain,experimental_or_evaluated,nist_gsie,source/nist_gsie/nist_neutral_cation_states.csv,semiempirical,,
Am_qp2_mult8_nist,95,Am,2,93,[Rn] 5f7,8S°7/2,8,7,nist_reference,reference_uncertain,experimental_or_evaluated,nist_gsie,source/nist_gsie/nist_neutral_cation_states.csv,semiempirical,,
Am_qp3_mult7_nist,95,Am,3,92,[Rn] 5f6,7F0,7,6,nist_reference,reference_uncertain,experimental_or_evaluated,nist_gsie,source/nist_gsie/nist_neutral_cation_states.csv,semiempirical,,
Cm_q0_mult9_nist,96,Cm,0,96,[Rn] 5f7 6d1 7s2,9D°2,9,8,nist_reference,reference,experimental_or_evaluated,nist_gsie,source/nist_gsie/nist_neutral_cation_states.csv,evaluated,,
Cm_qp1_mult8_nist,96,Cm,1,95,[Rn] 5f7 7s2,8S°7/2,8,7,nist_reference,reference_uncertain,experimental_or_evaluated,nist_gsie,source/nist_gsie/nist_neutral_cation_states.csv,semiempirical,,
Cm_qp2_mult7_nist,96,Cm,2,94,[Rn] 5f8,7F6,7,6,nist_reference,reference_uncertain,experimental_or_evaluated,nist_gsie,source/nist_gsie/nist_neutral_cation_states.csv,semiempirical,,
Cm_qp3_mult8_nist,96,Cm,3,93,[Rn] 5f7,8S°7/2,8,7,nist_reference,reference_uncertain,experimental_or_evaluated,nist_gsie,source/nist_gsie/nist_neutral_cation_states.csv,semiempirical,,
Bk_q0_mult6_nist,97,Bk,0,97,[Rn] 5f9 7s2,6H°15/2,6,5,nist_reference,reference,experimental_or_evaluated,nist_gsie,source/nist_gsie/nist_neutral_cation_states.csv,evaluated,,
Bk_qp1_mult7_nist,97,Bk,1,96,[Rn] 5f9 7s1,7H°8,7,6,nist_reference,reference_uncertain,experimental_or_evaluated,nist_gsie,source/nist_gsie/nist_neutral_cation_states.csv,semiempirical,,
Bk_qp2_mult6_nist,97,Bk,2,95,[Rn] 5f9,6H°15/2,6,5,nist_reference,reference_uncertain,experimental_or_evaluated,nist_gsie,source/nist_gsie/nist_neutral_cation_states.csv,semiempirical,,
Bk_qp3_mult7_nist,97,Bk,3,94,[Rn] 5f8,7F6,7,6,nist_reference,reference_uncertain,experimental_or_evaluated,nist_gsie,source/nist_gsie/nist_neutral_cation_states.csv,semiempirical,,
Cf_q0_mult5_nist,98,Cf,0,98,[Rn] 5f10 7s2,5I8,5,4,nist_reference,reference,experimental_or_evaluated,nist_gsie,source/nist_gsie/nist_neutral_cation_states.csv,evaluated,,
Cf_qp1_mult6_nist,98,Cf,1,97,[Rn] 5f10 7s1,6I17/2,6,5,nist_reference,reference_uncertain,experimental_or_evaluated,nist_gsie,source/nist_gsie/nist_neutral_cation_states.csv,semiempirical,,
Cf_qp2_mult5_nist,98,Cf,2,96,[Rn] 5f10,5I8,5,4,nist_reference,reference_uncertain,experimental_or_evaluated,nist_gsie,source/nist_gsie/nist_neutral_cation_states.csv,semiempirical,,
Cf_qp3_mult6_nist,98,Cf,3,95,[Rn] 5f9,6H°15/2,6,5,nist_reference,reference_uncertain,experimental_or_evaluated,nist_gsie,source/nist_gsie/nist_neutral_cation_states.csv,semiempirical,,
Es_q0_mult4_nist,99,Es,0,99,[Rn] 5f11 7s2,4I°15/2,4,3,nist_reference,reference,experimental_or_evaluated,nist_gsie,source/nist_gsie/nist_neutral_cation_states.csv,evaluated,,
Es_qp1_mult5_nist,99,Es,1,98,[Rn] 5f11 7s1,5I°8,5,4,nist_reference,reference_uncertain,experimental_or_evaluated,nist_gsie,source/nist_gsie/nist_neutral_cation_states.csv,semiempirical,,
Es_qp2_mult4_nist,99,Es,2,97,[Rn] 5f11,4I°15/2,4,3,nist_reference,reference_uncertain,experimental_or_evaluated,nist_gsie,source/nist_gsie/nist_neutral_cation_states.csv,semiempirical,,
Es_qp3_mult5_nist,99,Es,3,96,[Rn] 5f10,5I8,5,4,nist_reference,reference_uncertain,experimental_or_evaluated,nist_gsie,source/nist_gsie/nist_neutral_cation_states.csv,semiempirical,,
Fm_q0_mult3_nist,100,Fm,0,100,[Rn] 5f12 7s2,3H6,3,2,nist_reference,reference,experimental_or_evaluated,nist_gsie,source/nist_gsie/nist_neutral_cation_states.csv,semiempirical,,
Fm_qp1_mult4_nist,100,Fm,1,99,[Rn] 5f12 7s1,4H13/2,4,3,nist_reference,reference_uncertain,experimental_or_evaluated,nist_gsie,source/nist_gsie/nist_neutral_cation_states.csv,semiempirical,,
Fm_qp2_mult3_nist,100,Fm,2,98,[Rn] 5f12,3H6,3,2,nist_reference,reference_uncertain,experimental_or_evaluated,nist_gsie,source/nist_gsie/nist_neutral_cation_states.csv,semiempirical,,
Fm_qp3_mult4_nist,100,Fm,3,97,[Rn] 5f11,4I°15/2,4,3,nist_reference,reference_uncertain,experimental_or_evaluated,nist_gsie,source/nist_gsie/nist_neutral_cation_states.csv,semiempirical,,
Md_q0_mult2_nist,101,Md,0,101,[Rn] 5f13 7s2,2F°7/2,2,1,nist_reference,reference,experimental_or_evaluated,nist_gsie,source/nist_gsie/nist_neutral_cation_states.csv,semiempirical,,
Md_qp1_mult3_nist,101,Md,1,100,[Rn] 5f13 7s1,3F°4,3,2,nist_reference,reference_uncertain,experimental_or_evaluated,nist_gsie,source/nist_gsie/nist_neutral_cation_states.csv,semiempirical,,
Md_qp2_mult2_nist,101,Md,2,99,[Rn] 5f13,2F°7/2,2,1,nist_reference,reference_uncertain,experimental_or_evaluated,nist_gsie,source/nist_gsie/nist_neutral_cation_states.csv,semiempirical,,
Md_qp3_mult3_nist,101,Md,3,98,[Rn] 5f12,3H6,3,2,nist_reference,reference_uncertain,experimental_or_evaluated,nist_gsie,source/nist_gsie/nist_neutral_cation_states.csv,semiempirical,,
No_q0_mult1_nist,102,No,0,102,[Rn] 5f14 7s2,1S0,1,0,nist_reference,reference,experimental_or_evaluated,nist_gsie,source/nist_gsie/nist_neutral_cation_states.csv,evaluated,,
No_qp1_mult2_nist,102,No,1,101,[Rn] 5f14 7s1,2S1/2,2,1,nist_reference,reference_uncertain,experimental_or_evaluated,nist_gsie,source/nist_gsie/nist_neutral_cation_states.csv,theoretical,,
No_qp2_mult1_nist,102,No,2,100,[Rn] 5f14,1S0,1,0,nist_reference,reference_uncertain,experimental_or_evaluated,nist_gsie,source/nist_gsie/nist_neutral_cation_states.csv,semiempirical,,
No_qp3_mult2_nist,102,No,3,99,[Rn] 5f13,2F°7/2,2,1,nist_reference,reference_uncertain,experimental_or_evaluated,nist_gsie,source/nist_gsie/nist_neutral_cation_states.csv,semiempirical,,
Lr_q0_mult2_nist,103,Lr,0,103,[Rn] 5f14 7s2 7p1,2P°1/2,2,1,nist_reference,reference,experimental_or_evaluated,nist_gsie,source/nist_gsie/nist_neutral_cation_states.csv,evaluated,,
Lr_qp1_mult1_nist,103,Lr,1,102,[Rn] 5f14 7s2,1S0,1,0,nist_reference,reference_uncertain,experimental_or_evaluated,nist_gsie,source/nist_gsie/nist_neutral_cation_states.csv,theoretical,,
Lr_qp2_mult2_nist,103,Lr,2,101,[Rn] 5f14 7s1,2S1/2,2,1,nist_reference,reference_uncertain,experimental_or_evaluated,nist_gsie,source/nist_gsie/nist_neutral_cation_states.csv,theoretical,,
Lr_qp3_mult1_nist,103,Lr,3,100,[Rn] 5f14,1S0,1,0,nist_reference,reference_uncertain,experimental_or_evaluated,nist_gsie,source/nist_gsie/nist_neutral_cation_states.csv,semiempirical,,
